,date,hour,month,day,day_literal,year,spd,vsb,temp,dewp,slp,sd,hday,pickups
3615,20150531,16,5,31,6,2015,0.0,10.0,82.0,65.0,1017.5,0.0,0,5093
3616,20150531,17,5,31,6,2015,6.0,10.0,86.0,66.0,1017.0,0.0,0,6013
3617,20150531,18,5,31,6,2015,5.0,10.0,82.0,65.0,1016.4,0.0,0,7100
3618,20150531,19,5,31,6,2015,4.5,6.66666666666667,75.3333333333333,70.3333333333333,1016.3,0.0,0,6865
3619,20150531,20,5,31,6,2015,8.0,5.9,74.5,65.5,1015.9,0.0,0,6062
3620,20150531,21,5,31,6,2015,6.66666666666667,1.45,70.6666666666667,68.0,1016.9,0.0,0,5574
3621,20150531,22,5,31,6,2015,5.33333333333333,2.3,69.3333333333333,67.3333333333333,1016.6,0.0,0,4542
3622,20150531,23,5,31,6,2015,3.75,3.25,70.0,68.0,1016.7,0.0,0,4099
3623,20150601,0,6,1,0,2015,2.5,3.4,69.0,66.5,1017.2,0.0,0,2444
3624,20150601,1,6,1,0,2015,6.25,3.5,68.75,66.25,1018.0,0.0,0,1748
3625,20150601,2,6,1,0,2015,8.0,9.1,65.0,62.0,1018.7,0.0,0,1309
3626,20150601,3,6,1,0,2015,8.0,9.1,63.0,59.0,1019.9,0.0,0,722
3627,20150601,4,6,1,0,2015,9.0,10.0,59.0,56.0,1020.2,0.0,0,759
3628,20150601,5,6,1,0,2015,10.0,8.0,57.0,54.0,1019.8,0.0,0,1266
3629,20150601,6,6,1,0,2015,10.0,10.0,57.0,54.0,1019.4,0.0,0,1819
3630,20150601,7,6,1,0,2015,8.5,4.4,57.5,54.5,1019.2,0.0,0,2962
3631,20150601,8,6,1,0,2015,7.0,2.96,57.0,54.4,1019.3,0.0,0,4390
3632,20150601,9,6,1,0,2015,6.0,6.0,57.0,54.0,1018.9,0.0,0,5131
3633,20150601,10,6,1,0,2015,7.0,10.0,57.0,54.0,1019.0,0.0,0,4357
3634,20150601,11,6,1,0,2015,5.0,5.0,56.0,54.0,1019.8,0.0,0,4954
3635,20150601,12,6,1,0,2015,8.75,2.5,55.75,53.75,1020.3,0.0,0,4830
3636,20150601,13,6,1,0,2015,9.0,5.0,56.0,53.0,1020.0,0.0,0,4051
3637,20150601,14,6,1,0,2015,11.0,2.75,56.0,53.0,1020.0,0.0,0,3578
3638,20150601,15,6,1,0,2015,10.0,1.7,55.25,53.0,1020.2,0.0,0,3941
3639,20150601,16,6,1,0,2015,9.66666666666667,4.5,55.6666666666667,53.3333333333333,1020.2,0.0,0,4226
3640,20150601,17,6,1,0,2015,14.0,3.0,56.0,53.0,1019.9,0.0,0,4899
3641,20150601,18,6,1,0,2015,13.0,5.0,55.0,52.0,1019.9,0.0,0,5680
3642,20150601,19,6,1,0,2015,16.0,4.0,56.0,52.0,1019.5,0.0,0,6811
3643,20150601,20,6,1,0,2015,13.0,5.0,56.0,52.0,1019.7,0.0,0,6383
3644,20150601,21,6,1,0,2015,14.0,4.0,56.0,53.0,1019.6,0.0,0,6127
3645,20150601,22,6,1,0,2015,11.0,4.0,56.0,52.0,1019.5,0.0,0,5846
3646,20150601,23,6,1,0,2015,11.0,6.0,56.0,52.0,1019.8,0.0,0,5020
3647,20150602,0,6,2,1,2015,8.0,6.0,55.0,52.0,1019.6,0.0,0,3151
3648,20150602,1,6,2,1,2015,17.0,4.0,54.0,51.0,1020.4,0.0,0,1902
3649,20150602,2,6,2,1,2015,9.0,4.0,54.0,51.0,1020.9,0.0,0,1173
3650,20150602,3,6,2,1,2015,13.0,5.0,53.0,50.0,1021.1,0.0,0,601
3651,20150602,4,6,2,1,2015,14.0,9.1,52.0,49.0,1021.1,0.0,0,557
3652,20150602,5,6,2,1,2015,6.66666666666667,10.0,51.3333333333333,48.0,1020.9,0.0,0,988
3653,20150602,6,6,2,1,2015,9.0,6.0,51.0,48.0,1020.4,0.0,0,1566
3654,20150602,7,6,2,1,2015,7.0,7.0,50.0,47.0,1019.7,0.0,0,2910
3655,20150602,8,6,2,1,2015,8.66666666666667,9.33333333333333,50.0,47.0,1020.0,0.0,0,4688
3656,20150602,9,6,2,1,2015,9.0,10.0,50.0,47.0,1019.1,0.0,0,5362
3657,20150602,10,6,2,1,2015,10.0,6.0,50.0,47.0,1019.3,0.0,0,4417
3658,20150602,11,6,2,1,2015,6.5,5.7,51.0,48.0,1019.7,0.0,0,3428
3659,20150602,12,6,2,1,2015,6.33333333333333,2.6,51.0,48.0,1020.3,0.0,0,3398
3660,20150602,13,6,2,1,2015,6.6,2.8,51.4,48.2,1020.8,0.0,0,3280
3661,20150602,14,6,2,1,2015,8.0,4.0,52.0,49.0,1020.7,0.0,0,3539
3662,20150602,15,6,2,1,2015,6.0,6.0,53.0,50.0,1020.9,0.0,0,4676
3663,20150602,16,6,2,1,2015,5.0,6.0,53.0,49.0,1020.9,0.0,0,5109
3664,20150602,17,6,2,1,2015,7.0,7.55,54.0,50.5,1020.9,0.0,0,5675
3665,20150602,18,6,2,1,2015,6.0,6.0,54.0,50.0,1020.7,0.0,0,6675
3666,20150602,19,6,2,1,2015,6.0,3.0,54.0,50.0,1020.5,0.0,0,7834
3667,20150602,20,6,2,1,2015,7.0,9.1,54.0,52.0,1020.0,0.0,0,7124
3668,20150602,21,6,2,1,2015,3.0,6.0,54.0,51.5,1020.1,0.0,0,6913
3669,20150602,22,6,2,1,2015,5.0,6.0,54.0,51.0,1020.5,0.0,0,6825
3670,20150602,23,6,2,1,2015,3.0,4.0,54.0,52.0,1020.7,0.0,0,5570
3671,20150603,0,6,3,2,2015,8.0,5.0,54.0,51.0,1021.1,0.0,1,3565
3672,20150603,1,6,3,2,2015,6.0,7.0,53.0,51.0,1021.1,0.0,1,1955
3673,20150603,2,6,3,2,2015,6.0,7.0,53.0,51.0,1021.9,0.0,1,993
3674,20150603,3,6,3,2,2015,5.0,4.8,53.4,51.4,1022.1,0.0,1,610
3675,20150603,4,6,3,2,2015,4.0,7.0,53.0,51.0,1022.2,0.0,1,586
3676,20150603,5,6,3,2,2015,5.0,7.5,53.5,50.5,1022.1,0.0,1,946
3677,20150603,6,6,3,2,2015,6.25,10.0,53.0,50.0,1021.9,0.0,1,1505
3678,20150603,7,6,3,2,2015,5.0,10.0,54.0,50.0,1021.8,0.0,1,2773
3679,20150603,8,6,3,2,2015,6.0,8.0,53.0,51.0,1022.2,0.0,1,4004
3680,20150603,9,6,3,2,2015,6.0,10.0,52.0,49.0,1022.5,0.0,1,4409
3681,20150603,10,6,3,2,2015,6.25,9.775,53.0,49.25,1022.9,0.0,1,3719
3682,20150603,11,6,3,2,2015,6.0,10.0,53.0,49.0,1023.4,0.0,1,3072
3683,20150603,12,6,3,2,2015,6.0,10.0,54.6666666666667,48.3333333333333,1023.5,0.0,1,3077
3684,20150603,13,6,3,2,2015,6.5,10.0,56.5,49.0,1023.8,0.0,1,2899
3685,20150603,14,6,3,2,2015,5.0,10.0,59.0,51.0,1023.8,0.0,1,3202
3686,20150603,15,6,3,2,2015,3.33333333333333,10.0,61.6666666666667,50.3333333333333,1023.9,0.0,1,3519
3687,20150603,16,6,3,2,2015,2.5,10.0,63.0,50.5,1023.5,0.0,1,4005
3688,20150603,17,6,3,2,2015,3.0,10.0,65.0,49.0,1023.3,0.0,1,4748
3689,20150603,18,6,3,2,2015,6.0,10.0,69.0,47.0,1022.9,0.0,1,5598
3690,20150603,19,6,3,2,2015,7.0,10.0,70.0,45.0,1022.4,0.0,1,6543
3691,20150603,20,6,3,2,2015,3.0,10.0,69.0,49.0,1022.0,0.0,1,5997
3692,20150603,21,6,3,2,2015,7.0,10.0,64.0,52.0,1021.8,0.0,1,6280
3693,20150603,22,6,3,2,2015,6.0,10.0,60.0,50.0,1022.0,0.0,1,6731
3694,20150603,23,6,3,2,2015,7.0,10.0,60.0,49.0,1022.3,0.0,1,6018
3695,20150604,0,6,4,3,2015,3.0,10.0,58.0,49.0,1022.7,0.0,0,4446
3696,20150604,1,6,4,3,2015,0.0,10.0,56.0,50.0,1023.2,0.0,0,2478
3697,20150604,2,6,4,3,2015,4.66666666666667,10.0,56.0,48.6666666666667,1024.3,0.0,0,1250
3698,20150604,3,6,4,3,2015,3.0,10.0,55.0,48.0,1024.3,0.0,0,791
3699,20150604,4,6,4,3,2015,6.0,10.0,56.0,48.0,1024.5,0.0,0,720
3700,20150604,5,6,4,3,2015,3.0,10.0,56.0,48.0,1024.1,0.0,0,1040
3701,20150604,6,6,4,3,2015,3.0,10.0,56.0,49.0,1024.2,0.0,0,1605
3702,20150604,7,6,4,3,2015,5.0,10.0,55.5,48.5,1024.2,0.0,0,2709
3703,20150604,8,6,4,3,2015,7.0,10.0,55.0,48.0,1024.2,0.0,0,4062
3704,20150604,9,6,4,3,2015,7.0,10.0,56.0,47.0,1024.4,0.0,0,3885
3705,20150604,10,6,4,3,2015,10.0,10.0,55.0,47.0,1025.0,0.0,0,3539
3706,20150604,11,6,4,3,2015,8.0,10.0,54.0,47.0,1025.2,0.0,0,3157
3707,20150604,12,6,4,3,2015,7.0,10.0,55.0,46.0,1025.4,0.0,0,3346
3708,20150604,13,6,4,3,2015,7.0,10.0,55.0,47.0,1025.5,0.0,0,3116
3709,20150604,14,6,4,3,2015,7.0,10.0,56.0,47.0,1025.6,0.0,0,3386
3710,20150604,15,6,4,3,2015,5.0,10.0,58.0,48.0,1025.5,0.0,0,3899
3711,20150604,16,6,4,3,2015,8.0,10.0,60.0,49.0,1025.4,0.0,0,4545
3712,20150604,17,6,4,3,2015,6.0,10.0,62.0,49.0,1025.0,0.0,0,5234
3713,20150604,18,6,4,3,2015,5.0,10.0,64.0,50.0,1024.5,0.0,0,6380
3714,20150604,19,6,4,3,2015,3.0,10.0,64.0,50.0,1024.3,0.0,0,7165
3715,20150604,20,6,4,3,2015,7.0,10.0,63.0,49.0,1023.8,0.0,0,6593
3716,20150604,21,6,4,3,2015,9.0,10.0,63.0,49.0,1023.9,0.0,0,6919
3717,20150604,22,6,4,3,2015,0.0,10.0,62.0,48.0,1023.5,0.0,0,7324
3718,20150604,23,6,4,3,2015,5.0,10.0,60.0,47.0,1023.5,0.0,0,6833
3719,20150605,0,6,5,4,2015,5.0,10.0,60.0,46.0,1023.1,0.0,0,5860
3720,20150605,1,6,5,4,2015,0.0,10.0,58.0,47.0,1022.9,0.0,0,3186
3721,20150605,2,6,5,4,2015,0.0,10.0,57.0,48.0,1023.3,0.0,0,1800
3722,20150605,3,6,5,4,2015,6.0,10.0,57.0,48.0,1022.9,0.0,0,1169
3723,20150605,4,6,5,4,2015,6.0,10.0,58.0,47.0,1022.9,0.0,0,1021
3724,20150605,5,6,5,4,2015,3.0,10.0,57.0,47.0,1022.5,0.0,0,1180
3725,20150605,6,6,5,4,2015,7.0,10.0,56.0,48.0,1022.1,0.0,0,1601
3726,20150605,7,6,5,4,2015,6.0,10.0,56.0,48.0,1021.4,0.0,0,2681
3727,20150605,8,6,5,4,2015,5.5,10.0,55.0,47.5,1021.0,0.0,0,3988
3728,20150605,9,6,5,4,2015,7.0,10.0,55.0,47.0,1020.7,0.0,0,4596
3729,20150605,10,6,5,4,2015,6.0,10.0,55.0,48.0,1020.4,0.0,0,4329
3730,20150605,11,6,5,4,2015,6.0,10.0,56.0,48.0,1020.1,0.0,0,4469
3731,20150605,12,6,5,4,2015,6.0,10.0,57.0,48.0,1020.3,0.0,0,4510
3732,20150605,13,6,5,4,2015,5.0,10.0,59.0,49.0,1020.3,0.0,0,4386
3733,20150605,14,6,5,4,2015,4.75,8.025,58.25,49.75,1019.7,0.0,0,4391
3734,20150605,15,6,5,4,2015,3.0,2.12,56.2,52.8,1019.5,0.0,0,4511
3735,20150605,16,6,5,4,2015,0.0,2.51666666666667,57.0,53.5,1019.5,0.0,0,4720
3736,20150605,17,6,5,4,2015,0.0,1.46,57.4,54.6,1018.7,0.0,0,5310
3737,20150605,18,6,5,4,2015,4.0,2.64285714285714,60.4285714285714,56.0,1018.2,0.0,0,5891
3738,20150605,19,6,5,4,2015,5.0,4.5,63.0,58.0,1016.9,0.0,0,6517
3739,20150605,20,6,5,4,2015,2.0,6.33333333333333,65.6666666666667,57.6666666666667,1016.0,0.0,0,6020
3740,20150605,21,6,5,4,2015,0.0,6.33333333333333,69.6666666666667,58.0,1015.3,0.0,0,5872
3741,20150605,22,6,5,4,2015,3.0,6.0,69.0,57.5,1014.6,0.0,0,6086
3742,20150605,23,6,5,4,2015,4.0,10.0,66.0,56.0,1014.3,0.0,0,7175
3743,20150606,0,6,6,5,2015,0.0,10.0,64.5,55.0,1014.0,0.0,0,7365
3744,20150606,1,6,6,5,2015,0.0,10.0,63.0,55.5,1014.1,0.0,0,5917
3745,20150606,2,6,6,5,2015,0.0,10.0,63.0,56.0,1013.9,0.0,0,3797
3746,20150606,3,6,6,5,2015,0.0,10.0,62.0,55.0,1013.5,0.0,0,2660
3747,20150606,4,6,6,5,2015,0.0,10.0,62.0,56.0,1013.1,0.0,0,1939
3748,20150606,5,6,6,5,2015,0.0,9.1,62.0,56.0,1012.6,0.0,0,1584
3749,20150606,6,6,6,5,2015,0.0,8.0,60.0,58.0,1011.9,0.0,0,1362
3750,20150606,7,6,6,5,2015,1.66666666666667,5.33333333333333,60.3333333333333,58.6666666666667,1011.4,0.0,0,1593
3751,20150606,8,6,6,5,2015,1.5,4.5,61.0,59.0,1011.1,0.0,0,1980
3752,20150606,9,6,6,5,2015,0.0,3.26666666666667,61.0,59.0,1011.0,0.0,0,2542
3753,20150606,10,6,6,5,2015,2.33333333333333,1.48333333333333,61.1666666666667,60.1666666666667,1010.9,0.0,0,3318
3754,20150606,11,6,6,5,2015,1.5,2.0,62.5,60.5,1011.1,0.0,0,3852
3755,20150606,12,6,6,5,2015,1.0,1.93333333333333,62.6666666666667,61.0,1011.5,0.0,0,4121
3756,20150606,13,6,6,5,2015,2.0,2.575,63.0,61.5,1011.9,0.0,0,4360
3757,20150606,14,6,6,5,2015,5.0,7.0,64.0,62.0,1012.8,0.0,0,4466
3758,20150606,15,6,6,5,2015,9.5,9.1,65.0,61.0,1013.7,0.0,0,4490
3759,20150606,16,6,6,5,2015,9.0,10.0,67.0,61.0,1014.3,0.0,0,4551
3760,20150606,17,6,6,5,2015,6.5,10.0,69.5,60.0,1014.5,0.0,0,5276
3761,20150606,18,6,6,5,2015,6.0,10.0,72.0,54.0,1014.1,0.0,0,5714
3762,20150606,19,6,6,5,2015,8.0,10.0,73.0,53.0,1014.1,0.0,0,5932
3763,20150606,20,6,6,5,2015,9.0,10.0,75.0,48.0,1014.7,0.0,0,5681
3764,20150606,21,6,6,5,2015,9.0,10.0,75.0,38.0,1014.6,0.0,0,5507
3765,20150606,22,6,6,5,2015,7.0,10.0,74.0,32.0,1015.0,0.0,0,6396
3766,20150606,23,6,6,5,2015,7.0,10.0,73.0,33.0,1015.7,0.0,0,7287
3767,20150607,0,6,7,6,2015,6.0,10.0,71.0,34.0,1016.4,0.0,0,7516
3768,20150607,1,6,7,6,2015,5.0,10.0,67.0,31.0,1017.2,0.0,0,6648
3769,20150607,2,6,7,6,2015,6.0,10.0,67.0,34.0,1017.7,0.0,0,4777
3770,20150607,3,6,7,6,2015,0.0,10.0,64.0,38.0,1018.4,0.0,0,3327
3771,20150607,4,6,7,6,2015,0.0,10.0,63.0,38.0,1018.8,0.0,0,2422
3772,20150607,5,6,7,6,2015,3.0,10.0,61.0,36.0,1019.2,0.0,0,1529
3773,20150607,6,6,7,6,2015,5.0,10.0,61.0,31.0,1019.2,0.0,0,1137
3774,20150607,7,6,7,6,2015,0.0,10.0,60.0,31.0,1019.8,0.0,0,1142
3775,20150607,8,6,7,6,2015,0.0,10.0,59.0,34.0,1020.1,0.0,0,1436
3776,20150607,9,6,7,6,2015,3.0,10.0,57.0,35.0,1020.8,0.0,0,1905
3777,20150607,10,6,7,6,2015,0.0,10.0,56.0,39.0,1021.6,0.0,0,2649
3778,20150607,11,6,7,6,2015,6.0,10.0,58.0,40.0,1021.9,0.0,0,3373
3779,20150607,12,6,7,6,2015,7.0,10.0,60.0,42.0,1022.3,0.0,0,3850
3780,20150607,13,6,7,6,2015,3.0,10.0,62.0,42.0,1023.0,0.0,0,4243
3781,20150607,14,6,7,6,2015,0.0,10.0,65.0,43.0,1023.1,0.0,0,4254
3782,20150607,15,6,7,6,2015,0.0,10.0,68.0,43.0,1022.5,0.0,0,4424
3783,20150607,16,6,7,6,2015,1.5,10.0,73.0,47.0,1022.3,0.0,0,4497
3784,20150607,17,6,7,6,2015,3.0,10.0,73.0,49.0,1021.6,0.0,0,4604
3785,20150607,18,6,7,6,2015,6.0,10.0,73.0,49.0,1021.2,0.0,0,4895
3786,20150607,19,6,7,6,2015,7.0,10.0,73.0,45.0,1021.2,0.0,0,4693
3787,20150607,20,6,7,6,2015,8.0,10.0,71.0,42.0,1020.8,0.0,0,4342
3788,20150607,21,6,7,6,2015,3.0,10.0,70.0,46.0,1020.4,0.0,0,4236
3789,20150607,22,6,7,6,2015,4.33333333333333,10.0,68.0,43.0,1020.1,0.0,0,4362
3790,20150607,23,6,7,6,2015,5.66666666666667,10.0,67.0,44.0,1020.0,0.0,0,4318
3791,20150608,0,6,8,0,2015,7.0,10.0,65.0,45.0,1019.7,0.0,0,3618
3792,20150608,1,6,8,0,2015,8.0,10.0,64.0,46.0,1019.9,0.0,0,1872
3793,20150608,2,6,8,0,2015,7.0,10.0,64.0,46.0,1019.4,0.0,0,975
3794,20150608,3,6,8,0,2015,0.0,10.0,64.0,45.0,1019.8,0.0,0,672
3795,20150608,4,6,8,0,2015,0.0,10.0,64.0,47.0,1019.9,0.0,0,701
3796,20150608,5,6,8,0,2015,0.0,10.0,64.0,50.0,1019.5,0.0,0,1193
3797,20150608,6,6,8,0,2015,0.0,10.0,64.0,53.0,1018.9,0.0,0,1827
3798,20150608,7,6,8,0,2015,3.0,10.0,63.0,54.0,1018.1,0.0,0,2716
3799,20150608,8,6,8,0,2015,3.0,10.0,63.0,53.0,1017.9,0.0,0,3938
3800,20150608,9,6,8,0,2015,3.0,10.0,64.0,53.0,1017.5,0.0,0,4329
3801,20150608,10,6,8,0,2015,6.0,10.0,64.0,53.0,1017.0,0.0,0,3848
3802,20150608,11,6,8,0,2015,3.0,10.0,64.0,53.0,1016.8,0.0,0,3169
3803,20150608,12,6,8,0,2015,6.0,10.0,66.0,55.0,1016.5,0.0,0,3040
3804,20150608,13,6,8,0,2015,7.0,10.0,66.0,56.0,1016.1,0.0,0,2916
3805,20150608,14,6,8,0,2015,3.0,10.0,67.0,56.0,1015.7,0.0,0,2987
3806,20150608,15,6,8,0,2015,8.0,10.0,69.0,59.0,1014.4,0.0,0,3335
3807,20150608,16,6,8,0,2015,8.0,10.0,71.0,60.0,1013.5,0.0,0,3574
3808,20150608,17,6,8,0,2015,10.0,10.0,75.0,61.0,1012.6,0.0,0,3912
3809,20150608,18,6,8,0,2015,7.0,10.0,79.0,61.0,1011.6,0.0,0,4703
3810,20150608,19,6,8,0,2015,8.0,10.0,78.0,61.0,1010.7,0.0,0,5021
3811,20150608,20,6,8,0,2015,3.0,10.0,77.0,61.0,1009.8,0.0,0,4383
3812,20150608,21,6,8,0,2015,9.0,10.0,76.0,61.0,1009.3,0.0,0,4727
3813,20150608,22,6,8,0,2015,5.0,10.0,75.0,61.0,1008.7,0.0,0,5353
3814,20150608,23,6,8,0,2015,6.0,9.1,74.0,60.0,1008.5,0.0,0,4438
3815,20150609,0,6,9,1,2015,6.0,9.1,72.0,60.0,1008.4,0.0,0,3089
3816,20150609,1,6,9,1,2015,6.0,10.0,72.0,60.0,1008.3,0.0,0,1742
3817,20150609,2,6,9,1,2015,8.0,7.0,72.0,64.0,1009.5,0.0,0,866
3818,20150609,3,6,9,1,2015,7.0,10.0,70.0,64.0,1009.7,0.0,0,524
3819,20150609,4,6,9,1,2015,10.0,7.0,69.0,65.0,1009.4,0.0,0,540
3820,20150609,5,6,9,1,2015,5.0,7.0,69.0,65.0,1008.4,0.0,0,956
3821,20150609,6,6,9,1,2015,3.0,8.0,68.0,65.0,1007.7,0.0,0,1477
3822,20150609,7,6,9,1,2015,3.0,7.0,69.0,65.0,1007.1,0.0,0,2687
3823,20150609,8,6,9,1,2015,6.0,9.1,68.0,65.0,1006.0,0.0,0,4342
3824,20150609,9,6,9,1,2015,0.0,9.7,68.6666666666667,65.0,1006.1,0.0,0,4749
3825,20150609,10,6,9,1,2015,1.0,9.7,69.3333333333333,65.0,1006.3,0.0,0,3968
3826,20150609,11,6,9,1,2015,5.5,9.1,70.0,65.0,1006.1,0.0,0,3186
3827,20150609,12,6,9,1,2015,4.5,7.0,70.0,66.0,1006.0,0.0,0,3194
3828,20150609,13,6,9,1,2015,4.0,7.0,70.5,66.0,1006.1,0.0,0,3084
3829,20150609,14,6,9,1,2015,6.0,7.0,71.0,66.0,1005.6,0.0,0,3325
3830,20150609,15,6,9,1,2015,5.0,7.66666666666667,73.6666666666667,66.0,1005.8,0.0,0,3583
3831,20150609,16,6,9,1,2015,0.0,8.0,77.0,67.0,1005.1,0.0,0,4079
3832,20150609,17,6,9,1,2015,5.0,8.0,77.6666666666667,67.6666666666667,1004.3,0.0,0,4676
3833,20150609,18,6,9,1,2015,8.0,9.1,80.0,66.0,1003.8,0.0,0,5458
3834,20150609,19,6,9,1,2015,5.0,10.0,80.0,65.0,1003.3,0.0,0,5843
3835,20150609,20,6,9,1,2015,6.0,10.0,82.0,62.0,1003.6,0.0,0,5059
3836,20150609,21,6,9,1,2015,7.0,10.0,82.0,57.0,1003.9,0.0,0,5491
3837,20150609,22,6,9,1,2015,9.0,10.0,81.0,56.0,1004.4,0.0,0,5658
3838,20150609,23,6,9,1,2015,10.0,10.0,81.0,54.0,1005.0,0.0,0,4671
3839,20150610,0,6,10,2,2015,9.0,10.0,79.0,55.0,1005.6,0.0,0,3769
3840,20150610,1,6,10,2,2015,0.0,10.0,78.0,54.0,1006.6,0.0,0,1865
3841,20150610,2,6,10,2,2015,7.0,10.0,75.0,54.0,1007.7,0.0,0,1022
3842,20150610,3,6,10,2,2015,5.0,10.0,73.0,55.0,1008.2,0.0,0,637
3843,20150610,4,6,10,2,2015,0.0,10.0,71.0,55.0,1008.8,0.0,0,637
3844,20150610,5,6,10,2,2015,5.0,10.0,71.0,56.0,1008.8,0.0,0,966
3845,20150610,6,6,10,2,2015,6.0,10.0,70.0,56.0,1009.3,0.0,0,1588
3846,20150610,7,6,10,2,2015,0.0,10.0,68.0,56.0,1009.4,0.0,0,2687
3847,20150610,8,6,10,2,2015,0.0,10.0,68.0,56.0,1009.7,0.0,0,4032
3848,20150610,9,6,10,2,2015,3.0,10.0,67.0,56.0,1010.4,0.0,0,4526
3849,20150610,10,6,10,2,2015,3.0,10.0,66.0,56.0,1011.0,0.0,0,3900
3850,20150610,11,6,10,2,2015,0.0,10.0,67.0,56.0,1011.5,0.0,0,3237
3851,20150610,12,6,10,2,2015,0.0,10.0,69.0,56.0,1012.0,0.0,0,3220
3852,20150610,13,6,10,2,2015,5.0,10.0,70.0,57.0,1012.3,0.0,0,3189
3853,20150610,14,6,10,2,2015,0.0,10.0,73.0,57.0,1012.3,0.0,0,3455
3854,20150610,15,6,10,2,2015,9.0,10.0,76.0,55.0,1012.3,0.0,0,3866
3855,20150610,16,6,10,2,2015,0.0,10.0,78.0,55.0,1012.3,0.0,0,4340
3856,20150610,17,6,10,2,2015,5.0,10.0,80.0,56.0,1012.1,0.0,0,4857
3857,20150610,18,6,10,2,2015,5.0,10.0,82.0,54.0,1011.4,0.0,0,5719
3858,20150610,19,6,10,2,2015,5.0,10.0,81.0,56.0,1010.8,0.0,0,6402
3859,20150610,20,6,10,2,2015,5.0,10.0,77.0,56.0,1011.2,0.0,0,5577
3860,20150610,21,6,10,2,2015,5.0,10.0,79.0,57.0,1010.9,0.0,0,5816
3861,20150610,22,6,10,2,2015,5.0,10.0,80.0,57.0,1010.4,0.0,0,6129
3862,20150610,23,6,10,2,2015,0.0,9.1,79.0,57.0,1010.4,0.0,0,5674
3863,20150611,0,6,11,3,2015,0.0,10.0,77.0,58.0,1010.4,0.0,0,3913
3864,20150611,1,6,11,3,2015,3.0,9.1,77.0,57.0,1010.5,0.0,0,2214
3865,20150611,2,6,11,3,2015,3.0,9.1,77.0,58.0,1011.1,0.0,0,1178
3866,20150611,3,6,11,3,2015,5.0,9.1,76.0,58.0,1011.1,0.0,0,745
3867,20150611,4,6,11,3,2015,9.0,10.0,76.0,58.0,1010.8,0.0,0,638
3868,20150611,5,6,11,3,2015,8.0,10.0,74.0,58.0,1011.3,0.0,0,999
3869,20150611,6,6,11,3,2015,7.0,10.0,73.0,59.0,1011.0,0.0,0,1666
3870,20150611,7,6,11,3,2015,8.0,9.1,73.0,59.0,1011.2,0.0,0,2819
3871,20150611,8,6,11,3,2015,5.0,8.0,73.0,59.0,1011.1,0.0,0,4172
3872,20150611,9,6,11,3,2015,6.5,8.0,73.0,60.0,1010.8,0.0,0,4783
3873,20150611,10,6,11,3,2015,8.0,7.0,72.0,61.0,1011.2,0.0,0,4140
3874,20150611,11,6,11,3,2015,5.5,6.0,73.0,61.0,1011.7,0.0,0,3537
3875,20150611,12,6,11,3,2015,3.0,6.0,74.0,62.0,1012.0,0.0,0,3730
3876,20150611,13,6,11,3,2015,6.0,6.0,75.0,63.0,1012.1,0.0,0,3671
3877,20150611,14,6,11,3,2015,3.0,6.0,77.0,64.0,1011.9,0.0,0,3938
3878,20150611,15,6,11,3,2015,3.0,6.0,80.0,64.0,1012.1,0.0,0,4393
3879,20150611,16,6,11,3,2015,9.0,6.0,84.0,64.0,1012.0,0.0,0,5021
3880,20150611,17,6,11,3,2015,5.0,6.0,87.0,67.0,1012.0,0.0,0,5676
3881,20150611,18,6,11,3,2015,8.0,6.0,85.0,65.0,1011.6,0.0,0,6766
3882,20150611,19,6,11,3,2015,6.0,6.0,88.0,67.0,1011.3,0.0,0,7639
3883,20150611,20,6,11,3,2015,5.0,6.0,89.0,66.0,1010.9,0.0,0,7092
3884,20150611,21,6,11,3,2015,3.0,6.0,89.0,67.0,1010.8,0.0,0,7180
3885,20150611,22,6,11,3,2015,0.0,6.0,88.0,67.0,1010.6,0.0,0,7863
3886,20150611,23,6,11,3,2015,5.0,7.0,89.0,66.0,1011.0,0.0,0,7187
3887,20150612,0,6,12,4,2015,3.0,6.0,87.0,66.0,1011.6,0.0,0,6195
3888,20150612,1,6,12,4,2015,0.0,8.0,87.0,66.0,1012.0,0.0,0,3278
3889,20150612,2,6,12,4,2015,3.0,8.0,87.0,66.0,1012.6,0.0,0,1853
3890,20150612,3,6,12,4,2015,6.0,7.0,85.0,67.0,1013.1,0.0,0,1102
3891,20150612,4,6,12,4,2015,0.0,7.0,84.0,67.0,1013.4,0.0,0,1028
3892,20150612,5,6,12,4,2015,3.0,7.0,83.0,68.0,1013.2,0.0,0,1354
3893,20150612,6,6,12,4,2015,3.0,7.0,82.0,67.0,1013.3,0.0,0,1828
3894,20150612,7,6,12,4,2015,0.0,8.0,80.0,66.0,1013.4,0.0,0,2755
3895,20150612,8,6,12,4,2015,0.0,7.0,77.0,65.0,1013.4,0.0,0,4112
3896,20150612,9,6,12,4,2015,5.0,9.1,76.0,58.0,1013.9,0.0,0,4610
3897,20150612,10,6,12,4,2015,6.0,9.1,75.0,57.0,1014.4,0.0,0,4108
3898,20150612,11,6,12,4,2015,8.0,9.1,75.0,58.0,1015.2,0.0,0,3749
3899,20150612,12,6,12,4,2015,0.0,9.1,76.0,58.0,1015.6,0.0,0,3639
3900,20150612,13,6,12,4,2015,5.0,9.1,76.0,58.0,1015.6,0.0,0,3668
3901,20150612,14,6,12,4,2015,9.0,10.0,78.0,56.0,1015.3,0.0,0,3969
